annee;id_zone;id_quartier;nom_quartier;ref;max;min
2022;4;14;Saint-Gervais;26.4;31.68;18.48
2022;11;54;Parc-de-Montsouris;23.0;27.6;16.1
2022;14;76;Combat;21.9;26.28;15.33
2022;5;2;Halles;23.9;28.68;16.73
2022;2;24;Saint-Germain-des-Prés;25.8;30.96;18.06
2022;1;25;Saint-Thomas-d'Aquin;30.8;36.96;21.56
2022;6;65;Ternes;27.3;32.76;19.11
2022;2;21;Monnaie;31.7;38.04;22.19
2022;2;22;Odeon;25.8;30.96;18.06
2022;1;27;Ecole-Militaire;32.5;39.0;22.75
2022;2;3;Palais-Royal;31.9;38.28;22.33
2022;2;3;Palais-Royal;25.0;30.0;17.5
2022;5;35;Faubourg-Montmartre;23.0;27.6;16.1
2022;1;28;Gros-Caillou;30.8;36.96;21.56
2022;10;55;Petit-Montrouge;21.9;26.28;15.33
2022;7;60;Javel 15Art;25.8;30.96;18.06
2022;11;68;Epinettes;21.8;26.16;15.26
2022;8;57;Saint-Lambert;26.2;31.44;18.34
2022;6;65;Ternes;24.2;29.04;16.94
2022;10;55;Petit-Montrouge;24.3;29.16;17.01
2022;2;21;Monnaie;26.6;31.92;18.62
2022;2;22;Odeon;27.1;32.52;18.97
2022;4;9;Arts-et-Metiers;26.1;31.32;18.27
2022;13;80;Charonne;23.3;27.96;16.31
2022;1;25;Saint-Thomas-d'Aquin;34.9;41.88;24.43
2022;14;47;Bercy;23.2;27.84;16.24
2022;11;48;Quinze-Vingts;28.8;34.56;20.16
2022;8;57;Saint-Lambert;23.4;28.08;16.38
2022;4;19;Val-de-Grace;23.4;28.08;16.38
2022;7;59;Grenelle;26.7;32.04;18.69
2022;4;7;Mail;23.2;27.84;16.24
2022;5;38;Porte-Saint-Denis;29.5;35.4;20.65
2022;2;24;Saint-Germain-des-Prés;30.4;36.48;21.28
2022;10;42;Saint-Ambroise;28.4;34.08;19.88
2022;4;20;Sorbonne;23.5;28.2;16.45
2022;11;39;Porte-Saint-Martin;21.6;25.92;15.12
2022;2;4;Place-Vendôme;32.9;39.48;23.03
2022;2;13;Saint-Merri;29.2;35.04;20.44
2022;10;55;Petit-Montrouge;25.2;30.24;17.64
2022;7;59;Grenelle;23.8;28.56;16.66
2022;5;37;Saint-Vincent-de-Paul;23.4;28.08;16.38
2022;11;40;Hôpital-Saint-Louis;22.6;27.12;15.82
2022;2;34;Chaussée-d'Antin;25.8;30.96;18.06
2022;2;5;Gaillon;29.2;35.04;20.44
2022;3;62;Muette;32.7;39.24;22.89
2022;10;49;Salpêtrière;25.1;30.12;17.57
2022;11;71;Goutte-d'Or;21.9;26.28;15.33
2022;2;16;Notre-Dame;22.6;27.12;15.82
2022;2;5;Gaillon;25.3;30.36;17.71
2022;14;45;Bel-Air;20.7;24.84;14.49
2022;9;46;Picpus;30.7;36.84;21.49
2022;7;61;Auteuil;21.8;26.16;15.26
2022;11;41;Folie-Méricourt;28.8;34.56;20.16
2022;9;69;Grandes-Carrières;23.4;28.08;16.38
2022;3;32;Europe;32.1;38.52;22.47
2022;13;50;Gare;25.5;30.6;17.85
2022;4;17;Saint-Victor;22.3;26.76;15.61
2022;10;18;Jardin-des-Plantes;33.3;39.96;23.31
2022;5;53;Montparnasse;28.2;33.84;19.74
2022;12;56;Plaisance;25.6;30.72;17.92
2022;10;67;Batignolles;23.0;27.6;16.1
2022;4;11;Archives;28.7;34.44;20.09
2022;12;51;Maison-Blanche;25.4;30.48;17.78
2022;5;2;Halles;25.8;30.96;18.06
2022;2;31;Madeleine;29.5;35.4;20.65
2022;6;66;Plaine de Monceaux;26.1;31.32;18.27
2022;4;20;Sorbonne;32.0;38.4;22.4
2022;3;32;Europe;32.7;39.24;22.89
2022;11;68;Epinettes;19.5;23.4;13.65
2022;14;76;Combat;22.6;27.12;15.82
2022;5;52;Croulebarbe;28.3;33.96;19.81
2022;1;27;Ecole-Militaire;30.6;36.72;21.42
2022;2;3;Palais-Royal;26.2;31.44;18.34
2022;6;66;Plaine de Monceaux;23.7;28.44;16.59
2022;4;8;Bonne-Nouvelle;36.0;43.2;25.2
2022;2;16;Notre-Dame;31.7;38.04;22.19
2022;8;57;Saint-Lambert;22.6;27.12;15.82
2022;13;73;Villette;30.0;36.0;21.0
2022;2;22;Odeon;22.2;26.64;15.54
2022;2;15;Arsenal;25.0;30.0;17.5
2022;9;46;Picpus;22.2;26.64;15.54
2022;14;76;Combat;23.8;28.56;16.66
2022;12;51;Maison-Blanche;22.6;27.12;15.82
2022;3;62;Muette;25.9;31.08;18.13
2022;4;9;Arts-et-Metiers;25.5;30.6;17.85
2022;12;56;Plaisance;34.1;40.92;23.87
2022;12;56;Plaisance;30.3;36.36;21.21
2022;4;17;Saint-Victor;25.1;30.12;17.57
2022;11;77;Belleville;21.8;26.16;15.26
2022;9;46;Picpus;23.9;28.68;16.73
2022;2;3;Palais-Royal;32.9;39.48;23.03
2022;2;5;Gaillon;33.4;40.08;23.38
2022;2;24;Saint-Germain-des-Prés;28.5;34.2;19.95
2022;3;32;Europe;29.1;34.92;20.37
2022;13;72;La Chapelle;18.8;22.56;13.16
2022;11;41;Folie-Méricourt;23.7;28.44;16.59
2022;1;28;Gros-Caillou;32.4;38.88;22.68
2022;10;18;Jardin-des-Plantes;26.3;31.56;18.41
2022;5;37;Saint-Vincent-de-Paul;22.2;26.64;15.54
2022;7;60;Javel 15Art;27.8;33.36;19.46
2022;2;5;Gaillon;32.6;39.12;22.82
2022;10;44;Sainte-Marguerite;27.2;32.64;19.04
2022;10;55;Petit-Montrouge;22.3;26.76;15.61
2022;2;3;Palais-Royal;26.2;31.44;18.34
2022;4;14;Saint-Gervais;22.3;26.76;15.61
2022;11;71;Goutte-d'Or;27.8;33.36;19.46
2022;2;5;Gaillon;25.0;30.0;17.5
2022;11;41;Folie-Méricourt;21.9;26.28;15.33
2022;4;20;Sorbonne;26.4;31.68;18.48
2022;7;61;Auteuil;26.8;32.16;18.76
2022;10;44;Sainte-Marguerite;25.0;30.0;17.5
2022;3;32;Europe;28.5;34.2;19.95
2022;5;36;Rochechouart;21.8;26.16;15.26
2022;11;68;Epinettes;28.2;33.84;19.74
2022;10;44;Sainte-Marguerite;27.3;32.76;19.11
2022;6;66;Plaine de Monceaux;29.4;35.28;20.58
2022;7;61;Auteuil;32.2;38.64;22.54
2022;5;33;Saint-Georges;24.5;29.4;17.15
2022;4;20;Sorbonne;23.2;27.84;16.24
2022;11;48;Quinze-Vingts;23.4;28.08;16.38
2022;12;56;Plaisance;21.6;25.92;15.12
2022;1;23;Notre-Dame-des-Champs;30.8;36.96;21.56
2022;13;74;Pont-de-Flandre;24.0;28.8;16.8
2022;11;71;Goutte-d'Or;23.4;28.08;16.38
2022;2;29;Champs-Elysées;31.9;38.28;22.33
2022;11;77;Belleville;26.7;32.04;18.69
2022;5;2;Halles;26.8;32.16;18.76
2022;12;56;Plaisance;20.4;24.48;14.28
2022;13;72;La Chapelle;21.8;26.16;15.26
2022;2;24;Saint-Germain-des-Prés;22.2;26.64;15.54
2022;11;77;Belleville;28.8;34.56;20.16
2022;6;65;Ternes;22.6;27.12;15.82
2022;6;66;Plaine de Monceaux;32.7;39.24;22.89
2022;4;12;Sainte-Avoie;24.7;29.64;17.29
2022;13;72;La Chapelle;27.5;33.0;19.25
2022;5;52;Croulebarbe;26.2;31.44;18.34
2022;13;72;La Chapelle;23.3;27.96;16.31
2022;10;44;Sainte-Marguerite;30.7;36.84;21.49
2022;1;26;Invalides;36.6;43.92;25.62
2022;11;77;Belleville;21.9;26.28;15.33
2022;10;49;Salpêtrière;25.1;30.12;17.57
2022;13;74;Pont-de-Flandre;21.8;26.16;15.26
2022;10;67;Batignolles;23.1;27.72;16.17
2022;4;10;Enfants-Rouges;26.1;31.32;18.27
2022;2;3;Palais-Royal;29.5;35.4;20.65
2022;14;79;Père-Lachaise;21.2;25.44;14.84
2022;1;26;Invalides;30.6;36.72;21.42
2022;2;1;St-Germain-l'Auxerrois;25.4;30.48;17.78
2022;5;35;Faubourg-Montmartre;20.6;24.72;14.42
2022;9;69;Grandes-Carrières;20.8;24.96;14.56
2022;11;77;Belleville;22.6;27.12;15.82
2022;2;15;Arsenal;32.9;39.48;23.03
2022;5;38;Porte-Saint-Denis;32.5;39.0;22.75
2022;1;23;Notre-Dame-des-Champs;28.8;34.56;20.16
2022;9;46;Picpus;24.6;29.52;17.22
2022;4;17;Saint-Victor;32.1;38.52;22.47
2022;3;62;Muette;28.5;34.2;19.95
2022;1;27;Ecole-Militaire;30.1;36.12;21.07
2022;2;3;Palais-Royal;29.2;35.04;20.44
2022;2;5;Gaillon;31.2;37.44;21.84
2022;10;44;Sainte-Marguerite;26.0;31.2;18.2
2022;10;49;Salpêtrière;22.3;26.76;15.61
2022;3;64;Chaillot;25.8;30.96;18.06
2022;5;53;Montparnasse;30.0;36.0;21.0
2022;10;67;Batignolles;25.0;30.0;17.5
2022;3;62;Muette;29.7;35.64;20.79
2022;2;13;Saint-Merri;27.1;32.52;18.97
2022;1;27;Ecole-Militaire;28.9;34.68;20.23
2022;11;41;Folie-Méricourt;26.4;31.68;18.48
2022;2;29;Champs-Elysées;32.9;39.48;23.03
2022;14;76;Combat;25.0;30.0;17.5
2022;4;14;Saint-Gervais;32.1;38.52;22.47
2022;1;23;Notre-Dame-des-Champs;33.9;40.68;23.73
2022;13;72;La Chapelle;20.3;24.36;14.21
2022;8;57;Saint-Lambert;22.6;27.12;15.82
2022;11;43;Roquette;32.4;38.88;22.68
2022;1;27;Ecole-Militaire;37.6;45.12;26.32
2022;3;64;Chaillot;24.9;29.88;17.43
2022;4;19;Val-de-Grace;24.8;29.76;17.36
2022;4;14;Saint-Gervais;27.9;33.48;19.53
2022;5;33;Saint-Georges;29.0;34.8;20.3
2022;4;9;Arts-et-Metiers;23.5;28.2;16.45
2022;1;28;Gros-Caillou;33.4;40.08;23.38
2022;5;33;Saint-Georges;25.0;30.0;17.5
2022;5;38;Porte-Saint-Denis;23.0;27.6;16.1
2022;11;77;Belleville;27.8;33.36;19.46
2022;4;7;Mail;26.1;31.32;18.27
2022;5;53;Montparnasse;21.0;25.2;14.7
2022;1;28;Gros-Caillou;26.4;31.68;18.48
2022;5;38;Porte-Saint-Denis;25.8;30.96;18.06
2022;4;14;Saint-Gervais;24.8;29.76;17.36
2022;14;45;Bel-Air;23.9;28.68;16.73
2022;11;39;Porte-Saint-Martin;25.1;30.12;17.57
2022;6;58;Necker;24.2;29.04;16.94
2022;13;78;Saint-Fargeau;19.8;23.76;13.86
2022;6;65;Ternes;33.0;39.6;23.1
2022;4;7;Mail;34.9;41.88;24.43
2022;3;63;Porte-Dauphine;28.5;34.2;19.95
2022;11;40;Hôpital-Saint-Louis;29.7;35.64;20.79
2022;4;10;Enfants-Rouges;23.4;28.08;16.38
2022;14;76;Combat;21.2;25.44;14.84
2022;13;73;Villette;21.2;25.44;14.84
2022;11;68;Epinettes;23.6;28.32;16.52
2022;5;2;Halles;23.8;28.56;16.66
2022;14;47;Bercy;23.3;27.96;16.31
2022;4;17;Saint-Victor;23.2;27.84;16.24
2022;9;46;Picpus;27.5;33.0;19.25
2022;11;54;Parc-de-Montsouris;21.8;26.16;15.26
2022;10;44;Sainte-Marguerite;24.2;29.04;16.94
2022;5;37;Saint-Vincent-de-Paul;23.6;28.32;16.52
2022;3;63;Porte-Dauphine;28.0;33.6;19.6
2022;7;61;Auteuil;27.0;32.4;18.9
2022;1;28;Gros-Caillou;27.7;33.24;19.39
2022;5;53;Montparnasse;22.8;27.36;15.96
2022;13;72;La Chapelle;23.4;28.08;16.38
2022;7;61;Auteuil;27.1;32.52;18.97
2022;12;56;Plaisance;23.0;27.6;16.1
2022;14;79;Père-Lachaise;18.8;22.56;13.16
2022;3;62;Muette;30.8;36.96;21.56
2022;3;62;Muette;28.1;33.72;19.67
2022;11;39;Porte-Saint-Martin;25.4;30.48;17.78
2022;11;41;Folie-Méricourt;25.4;30.48;17.78
2022;13;78;Saint-Fargeau;24.0;28.8;16.8
2022;14;47;Bercy;19.8;23.76;13.86
2022;1;25;Saint-Thomas-d'Aquin;34.7;41.64;24.29
2022;2;22;Odeon;31.9;38.28;22.33
2022;4;9;Arts-et-Metiers;23.2;27.84;16.24
2022;2;3;Palais-Royal;25.4;30.48;17.78
2022;10;55;Petit-Montrouge;25.0;30.0;17.5
2022;12;56;Plaisance;24.8;29.76;17.36
2022;13;50;Gare;18.9;22.68;13.23
2022;13;78;Saint-Fargeau;20.7;24.84;14.49
2022;11;40;Hôpital-Saint-Louis;25.4;30.48;17.78
2022;4;19;Val-de-Grace;25.1;30.12;17.57
2022;2;34;Chaussée-d'Antin;22.6;27.12;15.82
2022;4;6;Vivienne;22.3;26.76;15.61
2022;14;45;Bel-Air;23.5;28.2;16.45
2022;14;47;Bercy;27.2;32.64;19.04
2022;12;56;Plaisance;27.8;33.36;19.46
2022;2;21;Monnaie;25.0;30.0;17.5
2022;11;39;Porte-Saint-Martin;27.5;33.0;19.25
2022;5;53;Montparnasse;28.3;33.96;19.81
2022;13;50;Gare;23.4;28.08;16.38
2022;3;32;Europe;24.9;29.88;17.43
2022;5;2;Halles;23.4;28.08;16.38
2022;2;3;Palais-Royal;33.4;40.08;23.38
2022;2;21;Monnaie;30.5;36.6;21.35
2022;4;7;Mail;28.9;34.68;20.23
2022;4;11;Archives;25.5;30.6;17.85
2022;1;27;Ecole-Militaire;27.8;33.36;19.46
2022;5;35;Faubourg-Montmartre;32.5;39.0;22.75
2022;6;65;Ternes;25.2;30.24;17.64
2022;13;50;Gare;24.0;28.8;16.8
2022;10;55;Petit-Montrouge;24.2;29.04;16.94
2022;14;45;Bel-Air;20.4;24.48;14.28
2022;13;74;Pont-de-Flandre;21.3;25.56;14.91
2022;3;63;Porte-Dauphine;24.3;29.16;17.01
2022;4;19;Val-de-Grace;36.0;43.2;25.2
2022;5;33;Saint-Georges;30.9;37.08;21.63
2022;11;71;Goutte-d'Or;19.9;23.88;13.93
2022;12;51;Maison-Blanche;24.8;29.76;17.36
2022;10;18;Jardin-des-Plantes;25.3;30.36;17.71
2022;4;12;Sainte-Avoie;28.7;34.44;20.09
2022;9;46;Picpus;22.0;26.4;15.4
2022;3;32;Europe;28.5;34.2;19.95
2022;2;13;Saint-Merri;29.5;35.4;20.65
2022;11;39;Porte-Saint-Martin;23.7;28.44;16.59
2022;12;56;Plaisance;22.5;27.0;15.75
2022;14;45;Bel-Air;27.2;32.64;19.04
2022;9;69;Grandes-Carrières;23.1;27.72;16.17
2022;4;10;Enfants-Rouges;23.5;28.2;16.45
2022;3;62;Muette;27.4;32.88;19.18
2022;13;80;Charonne;24.0;28.8;16.8
2022;10;44;Sainte-Marguerite;29.2;35.04;20.44
2022;12;51;Maison-Blanche;26.5;31.8;18.55
2022;4;20;Sorbonne;28.7;34.44;20.09
2022;11;39;Porte-Saint-Martin;26.6;31.92;18.62
2022;4;19;Val-de-Grace;28.7;34.44;20.09
2022;6;58;Necker;24.3;29.16;17.01
2022;2;24;Saint-Germain-des-Prés;35.7;42.84;24.99
2022;2;22;Odeon;26.2;31.44;18.34
2022;4;19;Val-de-Grace;23.5;28.2;16.45
2022;10;44;Sainte-Marguerite;23.0;27.6;16.1
2022;2;3;Palais-Royal;22.2;26.64;15.54
2022;2;22;Odeon;28.5;34.2;19.95
2022;10;18;Jardin-des-Plantes;23.1;27.72;16.17
2022;9;69;Grandes-Carrières;24.5;29.4;17.15
2022;3;63;Porte-Dauphine;27.3;32.76;19.11
2022;9;69;Grandes-Carrières;24.4;29.28;17.08
2022;7;61;Auteuil;26.9;32.28;18.83
2022;14;76;Combat;24.2;29.04;16.94
2022;11;43;Roquette;21.9;26.28;15.33
2022;13;74;Pont-de-Flandre;16.3;19.56;11.41
2022;4;12;Sainte-Avoie;24.8;29.76;17.36
2022;1;25;Saint-Thomas-d'Aquin;27.2;32.64;19.04
2022;11;48;Quinze-Vingts;23.0;27.6;16.1
2022;4;20;Sorbonne;22.3;26.76;15.61
2022;14;45;Bel-Air;18.8;22.56;13.16
2022;9;70;Clignancourt;25.0;30.0;17.5
2022;4;7;Mail;25.7;30.84;17.99
2022;9;70;Clignancourt;18.0;21.6;12.6
2022;5;38;Porte-Saint-Denis;25.1;30.12;17.57
2022;4;14;Saint-Gervais;26.1;31.32;18.27
2022;2;3;Palais-Royal;22.6;27.12;15.82
2022;5;37;Saint-Vincent-de-Paul;30.0;36.0;21.0
2022;13;75;Amérique;16.8;20.16;11.76
2022;4;14;Saint-Gervais;27.8;33.36;19.46
2022;12;56;Plaisance;22.0;26.4;15.4
2022;2;24;Saint-Germain-des-Prés;27.0;32.4;18.9
2022;10;44;Sainte-Marguerite;24.4;29.28;17.08
2022;5;35;Faubourg-Montmartre;23.4;28.08;16.38
2022;6;65;Ternes;25.4;30.48;17.78
2022;10;18;Jardin-des-Plantes;23.4;28.08;16.38
2022;2;13;Saint-Merri;29.9;35.88;20.93
2022;9;70;Clignancourt;25.5;30.6;17.85
2022;2;3;Palais-Royal;25.3;30.36;17.71
2022;4;7;Mail;26.4;31.68;18.48
2022;13;72;La Chapelle;24.4;29.28;17.08
2022;5;36;Rochechouart;23.4;28.08;16.38
2022;6;65;Ternes;30.9;37.08;21.63
2022;11;54;Parc-de-Montsouris;29.7;35.64;20.79
2022;4;9;Arts-et-Metiers;28.7;34.44;20.09
2022;4;7;Mail;22.3;26.76;15.61
2022;4;8;Bonne-Nouvelle;28.5;34.2;19.95
2022;7;59;Grenelle;26.8;32.16;18.76
2022;5;33;Saint-Georges;22.2;26.64;15.54
2022;7;59;Grenelle;26.0;31.2;18.2
2022;13;50;Gare;14.3;17.16;10.01
2022;2;24;Saint-Germain-des-Prés;22.6;27.12;15.82
2022;11;71;Goutte-d'Or;22.4;26.88;15.68
2022;11;48;Quinze-Vingts;21.9;26.28;15.33
2022;5;52;Croulebarbe;32.5;39.0;22.75
2022;5;2;Halles;32.5;39.0;22.75
2022;8;57;Saint-Lambert;26.3;31.56;18.41
2022;9;70;Clignancourt;22.0;26.4;15.4
2022;11;39;Porte-Saint-Martin;21.8;26.16;15.26
2022;4;14;Saint-Gervais;31.0;37.2;21.7
2022;4;17;Saint-Victor;27.9;33.48;19.53
2022;13;78;Saint-Fargeau;16.8;20.16;11.76
2022;6;65;Ternes;22.4;26.88;15.68
2022;4;8;Bonne-Nouvelle;23.1;27.72;16.17
2022;5;37;Saint-Vincent-de-Paul;30.9;37.08;21.63
2022;2;5;Gaillon;23.4;28.08;16.38
2022;11;41;Folie-Méricourt;24.7;29.64;17.29
2022;5;53;Montparnasse;25.7;30.84;17.99
2022;10;67;Batignolles;29.2;35.04;20.44
2022;3;64;Chaillot;24.7;29.64;17.29
2022;7;59;Grenelle;26.9;32.28;18.83
2022;5;38;Porte-Saint-Denis;30.9;37.08;21.63
2022;11;48;Quinze-Vingts;19.4;23.28;13.58
2022;3;32;Europe;32.1;38.52;22.47
2022;13;75;Amérique;21.8;26.16;15.26
2022;4;17;Saint-Victor;25.5;30.6;17.85
2022;1;25;Saint-Thomas-d'Aquin;24.4;29.28;17.08
2022;13;80;Charonne;30.0;36.0;21.0
2022;4;7;Mail;26.3;31.56;18.41
2022;2;21;Monnaie;31.2;37.44;21.84
2022;7;61;Auteuil;25.8;30.96;18.06
2022;5;53;Montparnasse;31.8;38.16;22.26
2022;13;50;Gare;14.5;17.4;10.15
2022;11;71;Goutte-d'Or;24.4;29.28;17.08
2022;13;72;La Chapelle;24.0;28.8;16.8
2022;4;20;Sorbonne;27.9;33.48;19.53
2022;4;6;Vivienne;31.0;37.2;21.7
2022;2;31;Madeleine;27.1;32.52;18.97
2022;2;31;Madeleine;27.7;33.24;19.39
2022;4;17;Saint-Victor;36.0;43.2;25.2
2022;9;70;Clignancourt;22.7;27.24;15.89
2022;2;5;Gaillon;37.6;45.12;26.32
2022;10;55;Petit-Montrouge;22.3;26.76;15.61
2022;2;1;St-Germain-l'Auxerrois;23.3;27.96;16.31
2022;5;35;Faubourg-Montmartre;21.2;25.44;14.84
2022;10;18;Jardin-des-Plantes;25.1;30.12;17.57
2022;4;6;Vivienne;26.1;31.32;18.27
2022;5;53;Montparnasse;30.9;37.08;21.63
2022;11;77;Belleville;25.4;30.48;17.78
2022;12;51;Maison-Blanche;23.0;27.6;16.1
2022;13;75;Amérique;22.8;27.36;15.96
2022;4;7;Mail;26.4;31.68;18.48
2022;11;41;Folie-Méricourt;22.4;26.88;15.68
2022;10;55;Petit-Montrouge;33.3;39.96;23.31
2022;2;1;St-Germain-l'Auxerrois;33.4;40.08;23.38
2022;2;15;Arsenal;22.6;27.12;15.82
2022;5;52;Croulebarbe;30.0;36.0;21.0
2022;10;42;Saint-Ambroise;25.1;30.12;17.57
2022;2;4;Place-Vendôme;25.8;30.96;18.06
2022;6;58;Necker;30.7;36.84;21.49
2022;4;11;Archives;23.2;27.84;16.24
2022;2;21;Monnaie;32.6;39.12;22.82
2022;7;60;Javel 15Art;24.9;29.88;17.43
2022;11;54;Parc-de-Montsouris;25.4;30.48;17.78
2022;4;12;Sainte-Avoie;25.1;30.12;17.57
2022;12;51;Maison-Blanche;21.9;26.28;15.33
2022;2;13;Saint-Merri;22.2;26.64;15.54
2022;1;25;Saint-Thomas-d'Aquin;28.2;33.84;19.74
2022;5;33;Saint-Georges;20.4;24.48;14.28
2022;2;1;St-Germain-l'Auxerrois;31.9;38.28;22.33
2022;6;58;Necker;29.3;35.16;20.51
2022;4;20;Sorbonne;30.8;36.96;21.56
2022;6;66;Plaine de Monceaux;29.1;34.92;20.37
2022;9;46;Picpus;18.0;21.6;12.6
2022;4;20;Sorbonne;27.8;33.36;19.46
2022;11;41;Folie-Méricourt;32.4;38.88;22.68
2022;6;65;Ternes;24.1;28.92;16.87
2022;11;54;Parc-de-Montsouris;26.6;31.92;18.62
2022;3;64;Chaillot;28.5;34.2;19.95
2022;6;58;Necker;26.7;32.04;18.69
2022;1;25;Saint-Thomas-d'Aquin;32.5;39.0;22.75
2022;2;24;Saint-Germain-des-Prés;29.9;35.88;20.93
2022;13;72;La Chapelle;18.4;22.08;12.88
2022;12;56;Plaisance;23.0;27.6;16.1
2022;4;11;Archives;26.4;31.68;18.48
2022;8;57;Saint-Lambert;27.6;33.12;19.32
2022;1;25;Saint-Thomas-d'Aquin;34.4;41.28;24.08
2022;14;47;Bercy;19.5;23.4;13.65
2022;4;6;Vivienne;26.0;31.2;18.2
2022;5;37;Saint-Vincent-de-Paul;21.8;26.16;15.26
2022;13;75;Amérique;24.0;28.8;16.8
2022;2;3;Palais-Royal;29.9;35.88;20.93
2022;7;59;Grenelle;30.3;36.36;21.21
2022;4;7;Mail;24.8;29.76;17.36
2022;3;63;Porte-Dauphine;27.9;33.48;19.53
2022;4;11;Archives;28.3;33.96;19.81
2022;12;56;Plaisance;21.9;26.28;15.33
2022;5;33;Saint-Georges;21.8;26.16;15.26
2022;5;35;Faubourg-Montmartre;21.8;26.16;15.26
2022;8;57;Saint-Lambert;23.2;27.84;16.24
2022;2;16;Notre-Dame;25.3;30.36;17.71
2022;4;8;Bonne-Nouvelle;26.1;31.32;18.27
2022;4;9;Arts-et-Metiers;28.5;34.2;19.95
2022;11;39;Porte-Saint-Martin;23.4;28.08;16.38
2022;13;72;La Chapelle;16.1;19.32;11.27
2022;5;36;Rochechouart;25.8;30.96;18.06
2022;11;41;Folie-Méricourt;21.8;26.16;15.26
2022;13;78;Saint-Fargeau;19.4;23.28;13.58
2022;5;36;Rochechouart;23.8;28.56;16.66
2022;13;78;Saint-Fargeau;21.8;26.16;15.26
2022;4;19;Val-de-Grace;31.8;38.16;22.26
2022;3;62;Muette;28.5;34.2;19.95
2022;6;58;Necker;27.3;32.76;19.11
2022;10;67;Batignolles;32.9;39.48;23.03
2022;1;27;Ecole-Militaire;26.4;31.68;18.48
2022;2;21;Monnaie;37.6;45.12;26.32
2022;2;1;St-Germain-l'Auxerrois;25.8;30.96;18.06
2022;4;20;Sorbonne;34.9;41.88;24.43
2022;11;71;Goutte-d'Or;26.7;32.04;18.69
2022;12;56;Plaisance;29.5;35.4;20.65
2022;9;69;Grandes-Carrières;27.3;32.76;19.11
2022;2;30;Faubourg-du-Roule;35.7;42.84;24.99
2022;10;18;Jardin-des-Plantes;21.7;26.04;15.19
2022;4;11;Archives;27.9;33.48;19.53
2022;14;79;Père-Lachaise;19.5;23.4;13.65
2022;13;72;La Chapelle;26.7;32.04;18.69
2022;13;73;Villette;17.1;20.52;11.97
2022;13;50;Gare;16.3;19.56;11.41
2022;14;79;Père-Lachaise;26.4;31.68;18.48
2022;7;59;Grenelle;27.0;32.4;18.9
2022;11;39;Porte-Saint-Martin;23.0;27.6;16.1
2022;11;43;Roquette;24.4;29.28;17.08
2022;2;1;St-Germain-l'Auxerrois;29.0;34.8;20.3
2022;4;12;Sainte-Avoie;26.4;31.68;18.48
2022;2;22;Odeon;30.4;36.48;21.28
2022;5;37;Saint-Vincent-de-Paul;31.8;38.16;22.26
2022;13;74;Pont-de-Flandre;27.5;33.0;19.25
2022;4;6;Vivienne;34.9;41.88;24.43
2022;2;34;Chaussée-d'Antin;26.3;31.56;18.41
2022;11;68;Epinettes;22.4;26.88;15.68
2022;11;41;Folie-Méricourt;21.6;25.92;15.12
2022;13;74;Pont-de-Flandre;25.5;30.6;17.85
2022;2;15;Arsenal;27.1;32.52;18.97
2022;2;29;Champs-Elysées;25.4;30.48;17.78
2022;13;80;Charonne;21.3;25.56;14.91
2022;13;50;Gare;21.3;25.56;14.91
2022;5;33;Saint-Georges;23.9;28.68;16.73
2022;4;20;Sorbonne;24.8;29.76;17.36
2022;12;51;Maison-Blanche;21.6;25.92;15.12
2022;2;1;St-Germain-l'Auxerrois;35.7;42.84;24.99
2022;1;26;Invalides;30.1;36.12;21.07
2022;5;2;Halles;28.2;33.84;19.74
2022;13;74;Pont-de-Flandre;24.4;29.28;17.08
2022;14;76;Combat;19.5;23.4;13.65
2022;4;8;Bonne-Nouvelle;24.7;29.64;17.29
2022;9;70;Clignancourt;23.1;27.72;16.17
2022;14;45;Bel-Air;23.9;28.68;16.73
2022;11;71;Goutte-d'Or;28.2;33.84;19.74
2022;5;38;Porte-Saint-Denis;20.6;24.72;14.42
2022;5;36;Rochechouart;21.2;25.44;14.84
2022;7;60;Javel 15Art;32.2;38.64;22.54
2022;4;14;Saint-Gervais;28.5;34.2;19.95
2022;13;73;Villette;25.5;30.6;17.85
2022;14;45;Bel-Air;28.8;34.56;20.16
2022;4;11;Archives;31.8;38.16;22.26
2022;4;12;Sainte-Avoie;26.3;31.56;18.41
2022;9;46;Picpus;27.3;32.76;19.11
2022;5;2;Halles;25.1;30.12;17.57
2022;13;73;Villette;17.6;21.12;12.32
2022;10;42;Saint-Ambroise;25.0;30.0;17.5
2022;1;25;Saint-Thomas-d'Aquin;31.8;38.16;22.26
2022;4;14;Saint-Gervais;32.0;38.4;22.4
2022;5;37;Saint-Vincent-de-Paul;28.9;34.68;20.23
2022;2;1;St-Germain-l'Auxerrois;25.0;30.0;17.5
2022;10;49;Salpêtrière;23.1;27.72;16.17
2022;13;73;Villette;18.8;22.56;13.16
2022;12;51;Maison-Blanche;22.6;27.12;15.82
2022;12;51;Maison-Blanche;31.3;37.56;21.91
2022;2;4;Place-Vendôme;31.9;38.28;22.33
2022;10;42;Saint-Ambroise;29.6;35.52;20.72
2022;3;32;Europe;29.7;35.64;20.79
2022;4;17;Saint-Victor;26.1;31.32;18.27
2022;6;58;Necker;26.9;32.28;18.83
2022;2;4;Place-Vendôme;29.0;34.8;20.3
2022;11;39;Porte-Saint-Martin;21.6;25.92;15.12
2022;14;79;Père-Lachaise;21.2;25.44;14.84
